#,Player,GP,GS,Minutes,Minutes,FG,FG,FG,3PT,3PT,3PT,FT,FT,FT,Scoring,Scoring,Rebounds,Rebounds,Rebounds,Rebounds,PF,AST,TO,STL,BLK,Bio Link
#,Player,GP,GS,TOT,AVG,FGM,FGA,FG%,3PT,3PTA,3PT%,FTM,FTA,FT%,PTS,AVG,OFF,DEF,TOT,AVG,PF,AST,TO,STL,BLK,Bio Link
01,"Salmon, Sherika  01 Salmon, Sherika",2,1.0,12,6.0,1,9,0.111,1,7,0.143,0,0,0.0,3,1.5,0,1,1,0.5,0,1,0,0,0,View Bio
32,"Brown, Emily  32 Brown, Emily",25,2.0,248,9.9,10,51,0.196,2,14,0.143,13,20,0.65,35,1.4,9,25,34,1.4,25,9,29,8,3,View Bio
55,"Stuetley, Donyelle  55 Stuetley, Donyelle",16,0.0,72,4.5,5,18,0.278,0,0,0.0,3,5,0.6,13,0.8,9,11,20,1.3,14,0,8,2,4,View Bio
12,"Corchado, Teresa  12 Corchado, Teresa",20,3.0,170,8.5,2,13,0.154,0,3,0.0,6,9,0.667,10,0.5,2,10,12,0.6,15,9,13,5,2,View Bio
01,"Salmon, Sherika  01 Salmon, Sherika",8,0.0,21,2.6,1,11,0.091,1,6,0.167,0,0,0.0,3,0.4,0,2,2,0.3,1,1,3,1,0,View Bio
45,"Ingram, Neechelle  45 Ingram, Neechelle",7,0.0,37,5.3,0,2,0.0,0,0,0.0,1,3,0.333,1,0.1,5,2,7,1.0,4,0,4,0,2,View Bio
12,"Corchado, Teresa  12 Corchado, Teresa",2,0.0,18,9.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,3,3,1.5,0,2,3,1,0,View Bio
14,"Mostafa, Hala  14 Mostafa, Hala",2,0.0,11,5.5,0,2,0.0,0,1,0.0,0,0,0.0,0,0.0,0,1,1,0.5,1,0,1,0,1,View Bio
13,"Hagberg, Lovisa  13 Hagberg, Lovisa",2,0.0,7,3.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,0.5,0,0,2,0,0,View Bio
45,"Ingram, Neechelle  45 Ingram, Neechelle",1,0.0,2,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,1,0,0,View Bio
TM,Team  TM Team,29,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,58,74,132,4.6,0,0,15,0,0,
,Total,29,,5825,200.9,548,1704,0.322,145,535,0.271,296,432,0.685,1537,53.0,365,674,1039,35.8,506,271,543,269,98,
,Opponents,29,,5827,200.9,724,1727,0.419,190,568,0.335,408,574,0.711,2046,70.55,416,831,1247,43.0,399,451,507,277,92,
